 0.37476659E+00  0.43375718E+00  0.31775000E+00  0.11600718E+00
 0.37618081E+00  0.43803213E+00  0.32044000E+00  0.11759213E+00
 0.37759502E+00  0.44215709E+00  0.32311000E+00  0.11904708E+00
 0.37900923E+00  0.44613204E+00  0.32576000E+00  0.12037204E+00
 0.38042345E+00  0.44995699E+00  0.32839000E+00  0.12156699E+00
 0.38183766E+00  0.45363195E+00  0.33100000E+00  0.12263194E+00
 0.38325188E+00  0.45715690E+00  0.33359000E+00  0.12356690E+00
 0.38466609E+00  0.46053185E+00  0.33616000E+00  0.12437185E+00
 0.38608030E+00  0.46375681E+00  0.33871000E+00  0.12504680E+00
 0.38749452E+00  0.46683176E+00  0.34124000E+00  0.12559176E+00
 0.38890873E+00  0.46975671E+00  0.34375000E+00  0.12600671E+00
 0.39032294E+00  0.47253166E+00  0.34624000E+00  0.12629166E+00
 0.39173716E+00  0.47515662E+00  0.34871000E+00  0.12644662E+00
 0.39315137E+00  0.47763157E+00  0.35116000E+00  0.12647157E+00
 0.39456558E+00  0.47995652E+00  0.35359000E+00  0.12636652E+00
 0.39597980E+00  0.48213148E+00  0.35600000E+00  0.12613148E+00
 0.39739401E+00  0.48415643E+00  0.35839000E+00  0.12576643E+00
 0.39880822E+00  0.48603138E+00  0.36076000E+00  0.12527138E+00
 0.40022244E+00  0.48775634E+00  0.36311000E+00  0.12464634E+00
 0.40163665E+00  0.48933129E+00  0.36544000E+00  0.12389129E+00
 0.40305087E+00  0.49075624E+00  0.36775000E+00  0.12300624E+00
 0.40446508E+00  0.49203120E+00  0.37004000E+00  0.12199120E+00
 0.40587929E+00  0.49315615E+00  0.37231000E+00  0.12084615E+00
 0.40729351E+00  0.49413110E+00  0.37456000E+00  0.11957110E+00
 0.40870772E+00  0.49495606E+00  0.37679000E+00  0.11816605E+00
 0.41012193E+00  0.49563101E+00  0.37900000E+00  0.11663101E+00
 0.41153615E+00  0.49615596E+00  0.38119000E+00  0.11496596E+00
 0.41295036E+00  0.49653092E+00  0.38336000E+00  0.11317091E+00
 0.41436457E+00  0.49675587E+00  0.38551000E+00  0.11124587E+00
